id,score,review
115253,Negative,güzel nemlendiriyor fakat cildi  kurutuyo bir sure sonra
56140,Negative,kalın yazısını okumadan aldım. iade etmeyeceğim uygun fiyatlı diye
35043,Neutral,ürünü aldım kullanımı güzel ama karma bir cildim var 1 ay dur kullaniyorum aralıklarla bir etkisi var ama çokta göremedim kişiden kişiye değişiyor
115128,Negative,Ter bezlerini tikamasi saglik acisindan uygun değil teri kesmesine ragmen tavsiye etmiyorum
114086,Positive,Kokusu çok güzel  ve saçıma iyi geldi
83926,Negative,Çok kötü bir kumaş ve küçük
124945,Negative,bir daha asla almam pudralı falanda değil zor cıkartırdım derimi çekti resmen
83681,Positive,Yüzüme resmen renk geldi
599,Neutral,Umarım dökülen saçlarıma iyi gelir yorumlara bakarak aldım
7561,Negative,fiyat uygun ama okadar çok kaliteli değil hatt hiç değil
17119,Negative,Kuruluk yaptı malesef 😏
104850,Neutral,çok begenildi buda
135815,Negative,tamm iyi sarartmadı
3351,Negative,Kargoda bir sıkıntı yaşamadım fakat bir daha asla sleepy marka ped kullanmayı düşünüyorum. Vegan olması almamda etkili olmuştu lakin emiciliği çok kötü ayrıca tahriş ediyor.
52596,Negative,inanılmaz küçük kullanıssız
132439,Negative,Berbatt bir ürün asla tavsiye etmiyorum tüm cildimi mahvetti zaten ucuz olmasında varmış bir sıkıntı
37260,Neutral,Karma ve yağlı ciltler için oldukça yetersiz bir ürün. Asla tam temizlemiyor yetersiz kalıyor. Kuru ciltler için uygun bir ürün
108674,Neutral,Güzel sürülüyor ama zor çıkıyor
133874,Negative,hiç memnun kalmadım
73671,Neutral,Güzel ama sanırım pek beni yansıtan bir parfüm değil
93510,Positive,yillardir kullanirim hafif kokusu var
82528,Negative,Ürün hiç  anlatıldığı gibi değil geri göndermek istiyorum
465,Positive,titreşimi gayet iyi beğendim daha bir kere kullanabıldim :) ama çok hoşuma gitti
4230,Neutral,duştan sonra veya yuzunuze buhar yaptıktan sonra kullanın bayağı can acıtıyo
29805,Positive,Vegan olduğu için tercih ediyorum ve çok hızlı geldi teşekkürler
84294,Negative,Ürün asla beklediğim gibi değil tam bir hayal kırıklığı. Krem resmen su kıvamında berbat. Fiyatına kanıp almayın sakın.
12611,Neutral,Kokusu güzel
110204,Negative,Çok iz bırakıyordu iade ettm
61348,Neutral,İyi gibiydi
70529,Negative,Ürünün iç jelatin kısmı yoktu bu yüzden ben çok verim alamadım biraz kurumuştu boya
43528,Negative,Severek aldım ama ürünü Hiç beğenmedim sürülmüyo silik oluyo
138113,Neutral,büyük kısmı biraz sıkıntıli ama fiyatına göre iyi
103421,Neutral,1 hafta oldu kullanmaya başlayalı. yorumlarda okuduğum yanma vs olmadi. demekki ciltten cilde fark ediyor. bir de araştırma yaptigimda okudum burada belirtilmemiş. ilk kullanımdan sonra buzdolabında saklanması gerekiyormus. kendi sitesinde yaziyor.
145063,Neutral,"Ürün bugün elime ulaştı ve ilk kez kullandım fakat aşırı yanma oldu bu normalmi yoksa cildim reaksiyonmu verdi ürüne karşı anlayamadım. Kullanmaya devam edermiyim bilemiyorum, aşırı yanma hissi normalmidir?"
108296,Positive,ürün iyi gerçekten yakıyor gibi işe yarayıp yaramayacağını zaman gösterecek
49121,Negative,"Daha önce kullandığım mach3lerle alakası yok, kötü kesiyor, ilk taktığım anında kırıldı."
72510,Negative,Bedenler küçük
66308,Negative,Verdiğiniz paraya asla değmiyor 4-5 saatte rengi gidiyor
11619,Neutral,Paketlemesi güzel. Ama yanında dezenfektan bulunsaymış keşke.
131224,Negative,yüzü ferahlatan bir jel sandım ama değildi uzerinde cildi nemlendirir yazıyor fark etmemiştim yağlı bir cildi olanlara tavsiye etmem
105187,Positive,sağlam bir sekil de elija ulaştı çok memnun kaldım 😊
10189,Neutral,Diş etimi gerçekten fazlasıyla acıttı. Ekstra bir temizliği yok sensitive olan başlıklar dışında diğerleri ile işlevinde pek fark yok açıkçası yani ben herhangi ekstra bir durum görmedim acı dışında...
101763,Positive,ürünu yeni kullanmaya basladim. Hos bir kokusu var. Cilde sürünce bir beyazlik veriyor. Fiyatida gayet uygun
107447,Negative,bir ay olmadı bozuldu
14918,Neutral,kokusu çok güzel yüzümü yumuşacık yaptı ama sanki gözenek açmaktansa daha çok doldurdu gibi
26599,Neutral,Kullandım ama devamını getiremedim
74857,Negative,GereksiMiş. Bu tarz şeyleri emin olmadan internetden almayın
8987,Positive,Şimdiye kadar almadığıma pişman oldum
67527,Negative,küçük kısmı metali hemen kırıldı çok üzücü
19291,Negative,"Kullanalı 2 gün olmadı kalemlerin mürekkebi bitti oğlum daha 1,5 yaşında ve sayfalarca resimde yapmadı. Bana göre ücreti çok çok fazla ve 2 güne bitiyor"
86424,Neutral,Gözaltında yakma oluyor sürünce ama geçiyor kıvamı rengi kokusu bir değişik ilk kez kullanıyorum karşılaştırma yapamadım umarım sahte değildir
23549,Positive,hediye almıştım çok beğenildi
32068,Positive,"hızlı teslimat 👊 güzel paketleme 👊 3 gündür dermaroller ile kullanıyorum, ciltteki lekelerde ufak bir değişiklik var 💁🏻‍♀️ hergün dermaroller kullanmayı tavsiye etmiyorlar ama bu serum için kullanıyorum bakalım sonucu merak ediyorum👊 şimdilik memnunum"
14557,Positive,"daha önceden de kullandığım bir üründü çok memnun kaldım yeniden sipariş verdim saçları yumuşacık ve canlı yapıyor kokusu da çok güzel, fakat yeni gelen ürün sanki değişmiş gibi kokusu kötü, saçları gene yumuşak yaptı ama"
85718,Neutral,Kizim için aldı memnun kaldi
117924,Positive,güzel bı ürün tavsiye ederim trentyola teşekkürler
138774,Negative,bayağı kötü hiç tavsiye etmiyorum beyazlar resmen grileşti
1470,Neutral,Eh işte pek bisey anlamadım ama
134212,Positive,Rengi müthiş çok doğal
140636,Negative,Çok kötü kokuyo hiç yüze sürülücek birşey değil
74337,Positive,Ben bu ürünü daha önce nasıl keşfetmemişim. Bebek gibi yapıyor cildi. Fiyatı da böyle etkili bir ürüne göre uygun.
18302,Negative,Berbat eşime almıştım renk verici özelliği hiç yok tamamen rezalet
46148,Neutral,Yorumlara bakarak almıştım. Kullanışlı gayet güzeltemizledi. Fakat sonrasında yüzümde fena tahriş ve beraberinde uçuk çıktı çok dikkatli kullanmak gerekiyor
122164,Negative,bukadar kalitesiz ürün görmedim tek pişman olduğum alışveriş faturasını falan attığım için iade edemiyorum alt kısmı çok şekilsiz ve bildiğiniz paralel çizgi çöp
91856,Neutral,2 haftadır düzenli kullanıyorum. Gözle görünür bir değişim yok. Markayı genel olarak başarılı bulduğum için kullanmaya devam edicem. Ayrıca kullanım talimatında haftada 1 gün maske olarak kullanılabileceği yazıyor ama beklettiğimde benim yüzümde hafif alerji yaptı. Umarım işe yarar. :(
74851,Positive,daha önce hiç denemediğim bir üründü. burda görüp almaya karar verdim. iyi ki almışım
52849,Neutral,Ağzı açık geldi saçı çok yumuşak yapıyor yalnız o yüzden iade etmedim
130699,Positive,süper gönül rahatlığıyla alabilirsiniz 😊
13085,Negative,Kalıbı dar kumaşını pek beğenmedim o yüzden iade
145814,Positive,İlk kullanımda bile etkisini gördüğüm muhteşem set. Şampuan tuzsuz olduğu için çok sert yapıyor saçı ama maske yumuşacık yapıyor. 1 haftadır kullanıyorum saçlarımı uzattığını farkettim
103808,Positive,"Gerçekten saçlarınızı yumuşacık yapacak, 2. sipariş verdim saçlarımda bağımlılık yapıyor😅"
142002,Positive,"Ürüne bayıldımm,yakıyor ama dayanılmayacak gibi değil düzenli kullandımda yararlı olacağını düşünüyorum :)"
32290,Positive,Söylenildiği gibi sivilce yapmadı
130661,Negative,kalmadım hiç istediğim gibi çıkmadı
11062,Neutral,Kokusu mükemmel sabitleme kısmını da çok iyi yapıyor fakat tek eksi bulduğum tarafı sürdükten sonra gözenekleri daha çok belli etmesi ...
132831,Neutral,Hiç beklediğim gibi olmadı ve düzenli kullandım.
83156,Positive,Kesinlikle çok keyifli bir ürün. Her akşam ve sabah yüz temizleyicimi uygularken kullanıyorum.
75361,Negative,Ürünün fiyatına göre kalitesi çok da iyi değil o fiyata daha iyi olabilirdi
33895,Negative,ürün normal boyutta fakat çevirirken ses çıkarıyor  deneyerek işe yarayıp yaramadığını gorcez
109352,Negative,Aldığım gibi kullanılmayanların içine attım. Ya ben kullanmayı beceremedim. Ama hiçbir işe yaramıyor. Duş öncesi ve duş sonrasında da kullandım ama bir faydasını görmedim.
50453,Positive,çok guzl ve kullanisli gercekten tavsiye ediyorum
38885,Positive,çok büyük kutuda uzun süre gider :) henüz denemedim
143064,Negative,Ürün çok küçük bide gözeneklerin içi çok az iki kullanımda bitecek kadar hiç beğenmedim iade edicem.
57831,Positive,Gerçekten şahane işe yarıyor
40603,Negative,Yani sadece üste göre çok pahalı sipariş verdim sadece üst geldi bende bakmadım takım sandım kaliteli olabilir biraz daha uygun olabilir
59953,Positive,Fiyat çok uygun
14129,Neutral,Güzel ürün ama küçük. Bu fiyata daha iyi ürünler var sanki benim saçım işlem görmemiş ve çok yıpranmış bir saç olmadığı için büyük fark yaratmamış olabilir
27517,Neutral,kılları dökülme yapmıyor  norma
141069,Neutral,ürünün kapatıcılığı çok az neredeyse yok ve açık tenler için ideal
136775,Positive,Bu ürüne yorum yapmama gerek yok sanırım mükemmel olduğunu herkesin bildiğine eminim 💞💞💞
131677,Neutral,ilk defa kullanacağım inşallah iyi gelir cildime
68591,Positive,Gerçekten harika bir ürün yaz ve kış sürekli duraklarım kurur ve çatlardı birsuru marka denedim ama bu efsane bir ürün çok iyi geldi
145574,Negative,hiç beğenmedim minicik bir ambalajı var
27919,Negative,bildiğin beyaz ve pul pull
13260,Positive,Cildimi pamuk gibi yaptı yorumlara bakıp aldım iyiki almışım anneme de sipariş vereceğim.
11453,Neutral,Ürünün fiyatı uygun hemde gerçekten saça güzel bir koku veriyor
88587,Positive,gerçekten çok güzel kokuyo ve işe yarıyo 
30463,Positive,bayağı iyi bir ürün
76080,Positive,Fiyat açısından uygun ve fotoğrafta göründüğü gibi geldi. Yapısı ve rengiylede harika bir ürün
42137,Neutral,Çok fark etmese de renkleri açıyor
43870,Neutral,idare eder.
24642,Positive,Yaklaşık 10 gündür kullanıyorum aynı markanın nemlendirici besleyici bakım kremini de aldım yüzümü yumuşacık yapıyor ve yıkadıktan sonra o his geçmiyor gerçekten sıradan yüz yıkama jellerini alacağınıza alıp deneyin derim çünkü onlara verdiğimiz para bekli daha az geliyor ama bu çok büyük aylarca kullanırsınız ve boyasız kokusuz sonuçta 👌
148754,Neutral,Terletmemeli dısında gayet güzel
40146,Positive,En başta kokusuna bayıldım saçımı yumuşacık yapıyor
133263,Negative,Deseni çok güzel bedeni de tam geldi. Ancak iç lastiği direkt vücuda değiyor kaşındırma yapabilir. Ayrıca önünde tam v sinde dikiş var. Dikişi sökülmeye başlamış olarak geldi. iade
39321,Negative,ürün icindeki folyosu acik geldi icindeki sivi hem dis8na akmis
128383,Positive,Manikür işlemi için almıştım tırnakları da uzatıyor
82069,Positive,Eşime hediye almıştım. Dün deneme fırsatı buldu eşim ve çok güzel olduğunu söyledi. Tavsiye ediyoruz.
32358,Negative,ilk başlarda normal çalışıyordu 1 ay sonra bozuldu daha kullanamadım boşuna para harcamayın düzenli kullandığım halde etkisi yok
11690,Positive,güzel severek kullanıyorum
52445,Positive,Yağlı ciltlere birebir bence
89935,Negative,Yorumları okuduğumda almıştım bence çok abartılmış. Ben etkisini göremedim
137787,Positive,bu serinin favori renklerimden harika bir renk
146491,Neutral,tam olarak anlatılan etkiyi gördüğümu söyleyemem ama kullanmaya devam
132303,Positive,Aşırı memnun olduğum bir ürün. Su geçirmiyor. Ürünü ilk aldığımda bir koku sorunuyla karşılaşmadım.
17383,Neutral,fiyat olarak uygun
81221,Positive,Alerjik ve kupkuru cildimde herhangi bir reaksiyona yol açmadı. Makyajı güzel temizliyor.
134056,Neutral,Yuzume iyi gelmedı sivilce yaptı
130802,Neutral,vasat bir ürün fırçalar çok kaliteli değil ama fiyat performans
128650,Negative,İşe yaramadığı gibi kuruyunca kalıntı bırakıyor
20033,Negative,Kalitesiz asla boyamıyor
83720,Negative,Pigmentini beğenmedim
92111,Negative,Çok kötü hiç dayanıklı değil
65489,Neutral,Ucu yumuşak sürerken dağılıyor be  o istenilen siyah matlığı yok
54902,Neutral,yuzu dinlendiriyo fena değil
34000,Neutral,"Ürün elime 1 haftada ulaştı. Paketlemesi gayet güzeldi, hasarsız bir şekilde elime ulaştı. Firmadan memnun kaldım. Fakat üründen memnun değilim yüzümde aşırı bir terleme yapıyor, ve yağlı gösteriyor. Benim karma, sivilceye meyilli bir cildim var. Almayı düşünenler varsa buna göre değerlendirin. Fiyatı diğer markalara göre uygun diye tercih ettim ama bu yüzden kullanamıyorum. Kullanacaklar için boyutu ideal büyük değil. Ama yeterli bence, kıvamıda çok yoğun değil. Sadece benim cilt tipime uygun olmadığı için beğenmedim."
12399,Negative,Beğenmedim
129634,Neutral,Bu ürün hakkında çok fazla beğeni olduğu için aldım.2 gündür kullanıyorum bahsedildiği gibi pamuk gibi ya da kadife gibi bir his oluşturmadı.Dokusunu merak edenler için sanki cildinize aloe vera sürüyormuşsunuz gibi Kokusu da hiç yok.Yani şimdilik çok beklentimi karşılamadı ama bu tarz ürünler zaman içinde farkını ortaya koyduğu için şişeyi bitirdikten sonra yorumu mu yenileyeceğim.
38101,Negative,Ürün fazla esnek. İki yıkamada kendini bırakacak cinsten. Ama puanım çöpten çıkarmış gibi paramparça bir kutuda ürünü gönderen satıcıya
116574,Negative,Anneler günü hediyesi olarak almıştım fakat çokta umduğum kalitede gelmedi rengi çok soluk ve tüylenmiş kumaşı şimdiden annem begenmezse iade edeceğim teşekkürler
110227,Positive,La Roche sen mükemmelsin. Hiç tedirgin olmayın sepete ekleyin alın. Keşke biraz da indirim olsa :(
114899,Neutral,"1 ay kadar kullandım, etkisi de gerçekten güzeldi ama sonra basınca çalışmamaya başladı, ara sıra kendi kendine açılıyordu falan. Şu an hiç çalışmıyor ne oldu anlamadım"
79653,Negative,ürünü aldım kullandım 1 aya bozuldu içine su aldı sanırım ve yüzde de bir değişim yasanmadı güzel temizledi ama 1 aya bozulsun dıye almam bı daha asla ben aldığım da 40 küsür civarındaydı
148806,Positive,severek kullaniyorum kargo çabuk paketlemesi güzeldi
32602,Negative,yorumlara bakarak aldim ama keske porcöz alsaydim bir ürün bukadar kötü olamaz birde 3 kutu aldim ne caydanliktaki azicik kireci cikardi ne derz aralarini bir daha kesinlikle almam ve tavsiyede etmem
97507,Negative,bingooooooo
45770,Negative,Hızlı uzama etkili istedim sağlıklı uzama göndermişler      Birdaha sipariş etmem
79152,Negative,Şişelerin yarısı dolu çok az renkleride tam vermiyo
127749,Negative,Ben de sivilce yaptı. Bu yüzden kullanmıyorum beğenmedim.
135334,Positive,Gerçektennn mükemeell bir kokuuuu
118257,Positive,Çok güzel bir ürün. Cildi gayet güzel temizliyor ancak yüzünüze çok bastırmadan temizleyin çünkün tahriş edebiliyor.
62480,Neutral,"Ürün çok güzel, kokusu ve dokusu çok hoş, daha yeni kullanmaya başladım etki ettikçe yorumu düzenlerim. Fiyatı çok uygun ve kargo tam zamanında geldi. / bayadır kullanıyorum bir faydası olmadı lekelere"
40078,Neutral,Maskeden çok saç kremi işlevi görüyor çok kaliteli değil
110298,Neutral,Dolgunlaştırma yapmıyor ama güzel bir parlatıcı
113636,Negative,Mat soluk tabaka 👎🏼👎🏼👎🏼👎🏼👎🏼
125385,Negative,Ürün kuru geldi
144623,Negative,kendi bedenimi almama rağmen çok büyük geldi memnun kalmadım
120941,Positive,Harikasın sen iyi ki varsın
124442,Negative,ürün hemen yırtıldı arkadasıma hediye almıstım rezil oldum
128027,Neutral,Kokusu hoş ve rahatsız etmiyor👍
91878,Negative,avonun farklı kremlerini denemiştim. bunu ilk defa aldım ve kokusuna nemlendirmesine bayıldım.
70055,Positive,Ciltte parlaklık yapmıyorCiltte hemen emiliyor beyazlık yapmıyor.Boyutunun küçük olması sorun değil hergün sabah öglen surdugüm halde 5 aydır bitmedi
35985,Neutral,Kullanışlı ve işe yarar
3770,Positive,Tonik ile beraber aldım yorumları zaten iyiydi bir hafta olucak kullanmaya başladığımdan beri gözle görülür gözenek küçülmesi var
8890,Negative,Kokusu çok güzel.Paketleme Allah'a emanet.
96350,Neutral,Aldığımda şarj ettim. Sonrasında sadece 2 kez kullandım. Toplasan max 7 dk falan yani. Üçüncüsünde şarjı yoktu. O kadar dayanıksız. Tıpası da çok güvenilir değil her an su kaçabilir içine.
